filename,character,content
[09-0171][14.38.81-14.42.73].ogg,Chtholly,ほら　教えてもらってる間は　一緒の時間を過ごせるし
[09-0172][14.43.48-14.44.86].ogg,Willem,お前なあ…
[09-0173][14.45.69-14.48.99].ogg,Chtholly,戦えないくせにわざわざ地上に連れてってもらうんだもん
[09-0174][14.49.36-14.50.53].ogg,Chtholly,役に立ちたいよ
[09-0175][14.52.49-14.55.04].ogg,Willem,どっちもすぐに習得できるってもんじゃねえ
[09-0176][14.55.62-14.57.91].ogg,Willem,それなりに時間と鍛錬が必要になる
[09-0177][15.00.08-15.01.29].ogg,Willem,気負い過ぎんなよ
[09-0178][15.01.83-15.05.21].ogg,Willem,お前がどう思おうと　俺は無理させる気はねえからな
[09-0179][15.06.96-15.08.72].ogg,Chtholly,無理なんて　そんなこと…
[09-0180][15.09.01-15.13.14].ogg,Willem,とぼけんなって　今も記憶がなくなり続けてるんだろ
[09-0181][15.15.72-15.16.43].ogg,Chtholly,バレてた
[09-0182][15.16.81-15.17.81].ogg,Willem,見てりゃ分かる
[09-0183][15.18.77-15.20.02].ogg,Chtholly,見ててくれてるんだ
[09-0184][15.21.52-15.24.23].ogg,Willem,けど…　ラピデムシビルスが手に入りゃ
[09-0185][15.24.61-15.26.15].ogg,Willem,そんな心配しなくて済む
[09-0186][15.27.03-15.27.94].ogg,Chtholly,地上の地図？
[09-0187][15.28.36-15.31.28].ogg,Willem,ああ　調査隊が襲われた遺跡付近だ
[09-0188][15.31.99-15.35.08].ogg,Chtholly,これって　救助隊の停泊予定地点だよね
[09-0189][15.35.70-15.37.95].ogg,Chtholly,着陸するとき野営地に近すぎない？
[09-0190][15.39.16-15.40.75].ogg,Chtholly,でも運搬のこと考えたら
[09-0191][15.41.04-15.42.25].ogg,Chtholly,ここがベストなのか…
[09-0192][15.42.87-15.44.92].ogg,Willem,なんだお前　分かってんじゃねえか
[09-0193][15.45.84-15.47.55].ogg,Chtholly,一応秘書ですから
[09-0194][15.50.05-15.52.09].ogg,Chtholly,ここって　キミの故郷なんだよね
[09-0195][15.53.22-15.54.47].ogg,Willem,500年前のな
[09-0196][15.56.26-15.57.51].ogg,Chtholly,帰りたかったりするの？
[09-0197][15.57.93-16.01.06].ogg,Willem,今の俺たちが帰る場所は　ここだろ
[09-0198][16.01.98-16.02.64].ogg,Chtholly,そうだね
[09-0199][16.04.90-16.06.56].ogg,Chtholly,ねえ　どんな街だったの
[09-0200][16.06.90-16.09.73].ogg,Chtholly,おいしい食べ物とかあった　好きな人いた
[09-0201][16.09.86-16.12.07].ogg,Willem,なんだ急に　質問攻めか
[09-0202][16.12.24-16.15.95].ogg,Chtholly,目的地の事前情報は　なるべく詳細に知っておかないと
[09-0203][16.16.70-16.19.04].ogg,Chtholly,私の分のお茶も取ってくる　待ってて
[09-0204][16.21.41-16.23.46].ogg,Willem,個人的な興味だろそれ
[09-0205][16.26.08-16.26.84].ogg,Willem,うまいな
[09-0206][16.28.25-16.31.92].ogg,Chtholly,立ち止まって考えるより　1歩ずつ歩いていよう
[09-0207][16.33.22-16.35.34].ogg,Chtholly,昨日の足跡が消えてしまっても
[09-0208][16.36.39-16.38.56].ogg,Chtholly,あしたへの道が暗闇だったとしても
[09-0209][16.39.51-16.45.35].ogg,Chtholly,それでも…　過去を顧みるのではなく　未来を悲観するのではなく
[09-0210][16.46.44-16.48.69].ogg,Chtholly,ただ今だけを感じて
[09-0211][16.50.40-16.54.15].ogg,Chtholly,例えあらがおうとも　時間は背中を押し続けるのだから
[09-0212][16.56.49-16.59.78].ogg,Chtholly,11　12　13　14
[09-0213][17.00.12-17.00.66].ogg,Chtholly,よし
[09-0214][17.08.96-17.10.46].ogg,,お姉ちゃん 先輩 ナイおばちゃん
[09-0215][17.12.51-17.14.63].ogg,Chtholly,そして　時は過ぎて
[09-0216][17.21.06-17.22.64].ogg,Chtholly,今日に間に合ってよかったわ
[09-0217][17.23.22-17.25.52].ogg,Chtholly,えっと　これは…　ティアット
[09-0218][17.26.35-17.26.94].ogg,Tiat,はい
[09-0219][17.27.40-17.29.36].ogg,Tiat,うれしいです　大事にします
[09-0220][17.31.44-17.33.61].ogg,Chtholly,こっちのは…　ラキシュ
[09-0221][17.35.36-17.38.11].ogg,Lakhesh,あのあの　ありがとうございます先輩
[09-0222][17.38.66-17.42.62].ogg,Collon,なあ　あたしのは　あたしのは
[09-0223][17.42.62-17.44.33].ogg,Pannibal,コロン　大人しく待つんだ
[09-0224][17.44.75-17.46.87].ogg,Chtholly,はい　お待たせ　コロン
[09-0225][17.48.50-17.49.79].ogg,Collon,あったかいぞ
[09-0226][17.49.38-17.52.38].ogg,Ithea,ほらほら　ほかのチビどもも早く来るっす
[09-0227][17.52.63-17.54.46].ogg,Ithea,クトリからのプレゼントっすよ
[09-0228][17.54.84-17.56.72].ogg,Willem,なんなんだ　このパーティーは
[09-0229][17.57.18-17.58.30].ogg,Nygglatho,降雪祭よ
[09-0230][17.58.80-18.01.39].ogg,Nygglatho,雪が降って外に出られない冬の夜
[09-0231][18.01.76-18.03.77].ogg,Nygglatho,夜通し食べ明かしましょうっていうね
[09-0232][18.05.35-18.07.06].ogg,Nygglatho,今は一般的になったけど
[09-0233][18.07.39-18.10.23].ogg,Nygglatho,もともとは私たち一族のお祭りなのよ
[09-0234][18.11.98-18.14.03].ogg,Willem,詳しい由来は聞かんでおこう
[09-0235][18.14.86-18.18.32].ogg,Nygglatho,まあ　あなたたちの壮行会も兼ねてってことで
[09-0236][18.19.07-18.20.95].ogg,Willem,別にそこまでのもんじゃ
[09-0237][18.21.70-18.24.24].ogg,Lakhesh,では　先輩たちにもプレゼントです
[09-0238][18.25.04-18.27.29].ogg,Lakhesh,っていっても　私たちからじゃなくて…
[09-0239][18.29.29-18.32.21].ogg,Nygglatho,食べちゃいたいくらいかわいいんだから
[09-0240][18.32.21-18.36.34].ogg,Tiat,苦しいよう　ドレスシワになっちゃう～
[09-0241][18.37.80-18.40.14].ogg,Ithea,さすがいいとこのお嬢様っすねえ
[09-0242][18.41.14-18.43.26].ogg,Ithea,フィル嬢のセンスにはマジ脱帽っす
[09-0243][18.44.10-18.45.52].ogg,Willem,あのお嬢さんがどうして…
[09-0244][18.46.27-18.48.14].ogg,Nephren,降雪祭のプレゼントみたい
[09-0245][18.49.35-18.52.02].ogg,Willem,「その節は大変お世話になりました」
[09-0246][18.52.40-18.55.61].ogg,Willem,「降雪祭に合わせてささやかながら贈り物です」
[09-0247][18.55.94-18.59.07].ogg,Willem,「また皆さんで遊びにいらしてくださいませ」
[09-0248][19.00.45-19.01.24].ogg,Willem,なんだ　レン
[09-0249][19.02.70-19.04.33].ogg,Nephren,ヴィレムには　これ
[09-0250][19.07.08-19.07.75].ogg,Nephren,ドンマイ
[09-0251][19.08.29-19.09.58].ogg,Willem,あの野郎
[09-0252][19.11.21-19.12.38].ogg,,凄い
[09-0253][19.15.80-19.16.50].ogg,Ithea,ちょいちょい
[09-0254][19.17.59-19.21.22].ogg,Ithea,技官　こういうときこそ　気の利いたひと言っすよ
[09-0255][19.21.72-19.23.47].ogg,Willem,いや　だがなあ
[09-0256][19.25.76-19.28.22].ogg,Ithea,言いたかったこと　聞きたかったこと
[09-0257][19.28.77-19.32.35].ogg,Ithea,あとでじゃダメなときがあるって　技官は知ってるっすよね
[09-0258][19.43.36-19.44.28].ogg,Willem,おい　クトリ
[09-0259][19.50.75-19.51.83].ogg,Willem,すごく綺麗だ
[09-0260][19.58.25-19.58.71].ogg,Chtholly,でしょう
[09-0261][20.02.68-20.04.93].ogg,Chtholly,着替えは　これでいいか
[09-0262][20.05.39-20.06.35].ogg,Chtholly,本は…
[09-0263][20.08.89-20.11.23].ogg,Nephren,クトリ　そろそろ出発する時間
[09-0264][20.12.14-20.12.69].ogg,Chtholly,オッケ
[09-0265][20.16.73-20.18.52].ogg,Chtholly,私は　なんだろう
[09-0266][20.24.16-20.24.78].ogg,Nephren,それじゃあ
[09-0267][20.25.45-20.26.28].ogg,Chtholly,行ってきます
[09-0268][20.26.99-20.32.08].ogg,Chtholly,ゆっくりと　記憶が欠けていく　人格がこぼれていく
[09-0269][20.33.21-20.35.38].ogg,Willem,お前らも　いい子で待ってるんだぞ
[09-0270][20.36.08-20.39.80].ogg,Nygglatho,今度は　おかえりなさいパーティーの準備して待ってるから
[09-0271][20.43.68-20.46.39].ogg,Ithea,約束っすよ　無理はしないって
[09-0272][20.46.72-20.47.35].ogg,Chtholly,もちろん
[09-0273][20.54.81-20.57.56].ogg,Chtholly,ごめんね　キミたちのこと…
[09-0274][20.59.69-21.02.69].ogg,Chtholly,もう半分以上忘れてる
[09-0275][21.04.90-21.06.82].ogg,Chtholly,忘れた名前なら覚え直せる
[09-0276][21.07.66-21.11.08].ogg,Chtholly,でも　失った思い出はもう戻ってこない
[09-0277][21.14.04-21.15.67].ogg,Chtholly,この壊れかけの自分は
[09-0278][21.16.37-21.18.58].ogg,Chtholly,今でもまだ　クトリと呼べるもの？
[09-0279][21.20.00-21.23.13].ogg,Chtholly,苦しくて辛くて　悲しくて寂しい
[09-0280][21.24.84-21.29.51].ogg,Chtholly,でも　そんな気持ちのすべてを今は　大切にしたい
[09-0281][21.31.14-21.33.35].ogg,Chtholly,この気持ちすら消えてしまったときには
[09-0282][21.36.06-21.38.27].ogg,Chtholly,私が完全になくなってるだろうから
[09-0283][23.16.29-23.17.45].ogg,Nopht,レーン
[09-0284][23.18.58-23.22.13].ogg,Nopht,まさかお前が救援に来てくれるとは思わなかったぞ
[09-0285][23.22.83-23.25.17].ogg,Nopht,相変わらずちっこいなあもう
[09-0286][23.27.05-23.28.76].ogg,Nopht,レンがここにいるってことは
[09-0287][23.29.13-23.31.80].ogg,Nopht,例の特大のティメレ　倒したんだよな
[09-0288][23.32.97-23.35.10].ogg,Nopht,クトリが妖精郷の門を開いて
[09-0289][23.37.27-23.37.81].ogg,Nephren,まあ　その…
[09-0290][23.38.22-23.40.69].ogg,Nopht,なんかさ　馬は合わなかったけど
[09-0291][23.41.02-23.45.57].ogg,Nopht,今となっては　クトリともっといろんなこと話しておけばよかったなってさ
[09-0292][23.47.90-23.48.40].ogg,Chtholly,あの～
[09-0293][23.49.07-23.51.74].ogg,Nopht,なんだよ　今クトリをしのんで…
[09-0294][23.52.20-23.53.91].ogg,Chtholly,ノフト　久しぶり
[09-0295][23.53.91-23.54.74].ogg,Nopht,うわ！
[09-0296][23.54.91-23.55.24].ogg,Chtholly,ば？
[09-0297][23.57.45-24.00.37].ogg,Nopht,化けて出やがったああ～
[09-0298][23.58.16-24.00.58].ogg,Chtholly,ちょっと　待ちなさいよ～
[09-0299][24.02.12-24.03.08].ogg,Nopht,こっち来んな
[09-0300][24.02.67-24.04.33].ogg,Chtholly,話を聞いてよ～
[09-0301][24.04.33-24.05.33].ogg,Willem,元気だなあ
[10-0001][00.09.03-00.10.57].ogg,Nephren,久しぶり　ラーントルク
[10-0002][00.11.19-00.12.07].ogg,Nephren,無事でよかった
[10-0003][00.12.53-00.13.53].ogg,Rhantolk,あなたたちもね
[10-0004][00.14.28-00.16.37].ogg,Rhantolk,でもクトリ　その髪は…
[10-0005][00.16.45-00.17.87].ogg,Chtholly,あっと…
[10-0006][00.18.03-00.19.58].ogg,Rhantolk,それに　そちらは？
[10-0007][00.20.29-00.23.21].ogg,Willem,ヴィレム･クメシュ　妖精倉庫の管理官だ
[10-0008][00.23.79-00.24.37].ogg,Willem,よろしくな
[10-0009][00.25.71-00.29.30].ogg,Rhantolk,シルシナシですね　あなたもトロールなのですか？
[10-0010][00.29.55-00.31.09].ogg,Nopht,ナイグラートの旦那か？
[10-0011][00.31.17-00.32.09].ogg,Chtholly,違うわよ
[10-0012][00.32.51-00.33.26].ogg,Willem,人間だ
[10-0013][00.34.38-00.37.26].ogg,Rhantolk,人間族…　なんの冗談ですか
[10-0014][00.38.10-00.41.39].ogg,Willem,俺のことよりまず　お前らに確かめたいことがある
[10-0015][02.19.66-02.22.20].ogg,Nopht,やめて　くすぐったいって
[10-0016][02.21.12-02.24.33].ogg,Willem,やっぱり　魔力中毒になりかかってやがる
[10-0017][02.24.99-02.26.16].ogg,Nephren,ノフト　我慢
[10-0018][02.28.58-02.30.12].ogg,Rhantolk,一体なんのマネですか
[10-0019][02.30.46-02.31.42].ogg,Chtholly,大丈夫だから
[10-0020][02.32.00-02.33.04].ogg,Rhantolk,大丈夫って…
[10-0021][02.36.55-02.39.51].ogg,Nopht,ダメだって　ラーン助けて
[10-0022][02.38.72-02.40.93].ogg,Rhantolk,ノフトを離しなさい　さもないと
[10-0023][03.01.24-03.02.28].ogg,Nephren,邪念を感じる
[10-0024][03.08.41-03.09.37].ogg,Willem,楽になったか？
[10-0025][03.09.62-03.11.92].ogg,Nopht,体が軽くて　気持ち悪い
[10-0026][03.12.17-03.14.50].ogg,Rhantolk,ずっと引きずっていた疲労が無くなると
[10-0027][03.14.79-03.16.09].ogg,Rhantolk,落ち着かないものですね
[10-0028][03.16.25-03.18.59].ogg,Chtholly,言ったでしょう　大丈夫だって
[10-0029][03.18.63-03.19.59].ogg,Willem,なんだよ
[10-0030][03.23.76-03.26.39].ogg,Willem,簡単には信用できない…か
[10-0031][03.27.06-03.29.23].ogg,Rhantolk,あなた人間族なのでしょう
[10-0032][03.29.85-03.33.60].ogg,Rhantolk,世界を滅ぼした大罪の一族を受け入れるほうがどうかしています
[10-0033][03.34.15-03.38.53].ogg,Willem,今までそういうヤツがいなかったってのは　運がよかったんだろうな
[10-0034][03.38.82-03.40.90].ogg,Rhantolk,その余裕な態度も怪しいです
[10-0035][03.41.45-03.44.53].ogg,Rhantolk,本音を隠し　女をだまし慣れているような
[10-0036][03.45.74-03.49.33].ogg,Rhantolk,クトリを計画された死から救ってくださったことは感謝しましょう
[10-0037][03.50.00-03.55.25].ogg,Rhantolk,しかし　あなたが人間族であるかぎり　危険ではないという保証はありません
[10-0038][03.56.34-04.01.67].ogg,Rhantolk,人間族がどうやって17種の獣を世界中にばらまいたか　覚えていますか
[10-0039][04.04.09-04.05.30].ogg,Rhantolk,獣が登場し
[10-0040][04.05.76-04.07.89].ogg,Rhantolk,数日で地図から島が２つ消え
[10-0041][04.08.39-04.13.39].ogg,Rhantolk,週が明けるころには国が５つと島が４つ　海は２つ消え
[10-0042][04.13.56-04.17.02].ogg,Rhantolk,次の週が明けるころには　地図は意味をなくし
[10-0043][04.17.61-04.20.90].ogg,Rhantolk,そう時を待たずして　人間は消滅した
[10-0044][04.22.28-04.25.53].ogg,Rhantolk,なぜそれほど急激に獣は数を増やしたのでしょう
[10-0045][04.26.24-04.30.66].ogg,Willem,よくは知らないが　もともと生物兵器の一種だったとは聞いている
[10-0046][04.31.12-04.32.29].ogg,Chtholly,生物兵器？
[10-0047][04.32.96-04.36.50].ogg,Rhantolk,ならば　素体となる生き物がいたはずですよね
[10-0048][04.37.67-04.40.80].ogg,Rhantolk,人間は一体何から獣を生み出したのでしょうか
[10-0049][04.41.80-04.42.38].ogg,Willem,さあ…
[10-0050][04.43.47-04.44.63].ogg,Chtholly,生物兵器…
[10-0051][04.45.09-04.48.80].ogg,Chtholly,ということは　獣は戦うために生み出された
[10-0052][04.49.93-04.52.14].ogg,Chtholly,それじゃあまるで私たちと…
[10-0053][04.53.52-04.55.39].ogg,Willem,詳しいことなんざ知らなくたって
[10-0054][04.55.77-04.59.19].ogg,Willem,自分たちを苦しめる憎い敵だ　そうだろ
[10-0055][04.59.44-05.02.23].ogg,Rhantolk,私はただ　真実が知りたいのです
[10-0056][05.03.82-05.07.87].ogg,Nopht,あたしは別にあんたみたいなの　嫌いじゃないぞ　じゃあな
[10-0057][05.12.58-05.15.00].ogg,Chtholly,ごめんなさい　悪い子じゃないんだけど
[10-0058][05.15.41-05.16.12].ogg,Willem,分かるさ
[10-0059][05.18.79-05.22.38].ogg,Willem,俺は向こうの様子を見に行ってくる　お前は船に残ってろ
[10-0060][05.23.34-05.23.80].ogg,Chtholly,でも…
[10-0061][05.24.17-05.26.97].ogg,Willem,「無理すんな」って言ったろ　おとなしくしてるんだぞ
[10-0062][05.27.84-05.30.60].ogg,Nephren,心配ない　ヴィレムは私がちゃんと見ておく
[10-0063][05.31.06-05.32.39].ogg,Willem,「見ておく」ってなんだ
[10-0064][05.33.27-05.35.35].ogg,Nephren,ラーンによこしまな思いを抱いてた
[10-0065][05.35.35-05.36.23].ogg,Willem,忘れろ
[10-0066][05.39.19-05.43.90].ogg,Chtholly,人のこと子供扱いして…　そりゃラーンのほうが…大人っぽいけどさ
[10-0067][05.44.86-05.46.03].ogg,,あと１枚だ
[10-0068][05.47.15-05.48.86].ogg,,クソ～　どっちだ
[10-0069][05.54.04-05.54.79].ogg,,いただき
[10-0070][05.54.79-05.56.37].ogg,,なんだよ　またかよ
[10-0071][05.56.41-05.57.92].ogg,,ケロケロケロ
[10-0072][05.57.83-06.00.21].ogg,,ケロケロうるせえな　ガキか
[10-0073][06.01.00-06.02.80].ogg,,まだ足も生えてないオタマジャクシか
[10-0074][06.03.00-06.05.01].ogg,,オタマジャクシは泣かねえよ
[10-0075][06.03.67-06.04.71].ogg,,ボーッとしてんじゃねえ
[10-0076][06.05.76-06.06.38].ogg,Chtholly,ごめんなさい
[10-0077][06.06.72-06.10.26].ogg,,これは秘書官殿　こんなところにわざわざ
[10-0078][06.10.39-06.11.80].ogg,,どうです　一杯
[10-0079][06.12.18-06.14.01].ogg,,シルシナシのガキじゃねえか
[10-0080][06.14.26-06.16.48].ogg,,ガキでも　立派な秘書官殿さ
[10-0081][06.16.77-06.20.27].ogg,,そうそう　二位技官殿のお手伝いをなさってるんだぜ
[10-0082][06.20.60-06.21.23].ogg,,いろいろな
[10-0083][06.21.44-06.23.98].ogg,,俺らにも　いろいろしてもらえませんかねえ
[10-0084][06.28.65-06.31.78].ogg,Nephren,ノフトとラーントルクのことは　気にしなくていいと思う
[10-0085][06.32.32-06.35.29].ogg,Nephren,もともと本気で人を嫌えるような性格じゃないから
[10-0086][06.36.70-06.38.66].ogg,Willem,分かってる　ありがとな
[10-0087][06.40.54-06.44.17].ogg,Willem,いつも俺の味方でいてくれてるだろ　かなり助かってる
[10-0088][06.46.17-06.48.47].ogg,Nephren,ヴィレムは放っておいたら　壊れそうだから
[10-0089][06.49.01-06.51.39].ogg,Willem,そこまで頼りなく見えてんのか　俺
[10-0090][06.53.01-06.56.89].ogg,Willem,でもありがとな　クトリのことも　よろしく頼むわ
[10-0091][06.57.39-06.57.72].ogg,Nephren,うん
[10-0092][07.04.19-07.06.90].ogg,Grick,てめえ　何やってやがる
[10-0093][07.07.40-07.13.03].ogg,Godley,私は一位技官なのだよ　この現場の最高責任者なのだよ
[10-0094][07.13.03-07.15.78].ogg,Grick,関係ねえ　勝手なことしやがって
[10-0095][07.16.24-07.18.20].ogg,Willem,相変わらずでけえ声だなあ
[10-0096][07.19.66-07.20.46].ogg,Grick,ヴィレム
[10-0097][07.21.12-07.23.92].ogg,Godley,二位技官　この男と知り合いなのかね
[10-0098][07.24.50-07.24.92].ogg,Willem,まあ
[10-0099][07.26.13-07.26.50].ogg,Willem,で？
[10-0100][07.27.13-07.31.26].ogg,Grick,この野郎が　勝手に追加の発掘隊を地下に送っちまったんだ
[10-0101][07.31.63-07.36.10].ogg,Godley,出発までにより多くの遺物を積み込まねばならん
[10-0102][07.37.18-07.40.27].ogg,Godley,この計画の重要性が分かっているのかね
[10-0103][07.40.56-07.44.02].ogg,Grick,一度に大勢で地下に潜るなってのがセオリーだ
[10-0104][07.45.02-07.46.73].ogg,Godley,迷信のたぐいであろう
[10-0105][07.46.73-07.49.03].ogg,Grick,違う　俺の知るかぎり
[10-0106][07.49.28-07.52.24].ogg,Grick,７人以上で地下に入って戻って来たヤツはいねえ
[10-0107][07.52.53-07.56.58].ogg,Grick,だからサルべージャーは　大規模なグループで仕事しねえんだよ
[10-0108][07.57.37-07.59.54].ogg,Willem,行かせちまったもんはしかたねえだろ
[10-0109][08.00.08-08.02.04].ogg,Willem,万一に備えておくってことで
[10-0110][08.02.46-08.05.63].ogg,Willem,よろしいですよね　聡明なる一位技官殿
[10-0111][08.07.09-08.12.72].ogg,Godley,まあ　いいだろう　私は心の広い一位技官だからなあ
[10-0112][08.13.13-08.14.38].ogg,Godley,こちらは任したぞ
[10-0113][08.14.55-08.15.76].ogg,Willem,お疲れ～す
[10-0114][08.20.93-08.23.52].ogg,Grick,まさかお前が来るとはな　ヴィレム
[10-0115][08.24.31-08.26.94].ogg,Willem,まさかお前がいるとはな　グリック
[10-0116][08.30.36-08.32.49].ogg,Grick,これまたかわいらしい
[10-0117][08.33.40-08.34.99].ogg,Grick,ノフトとラーントルクには？
[10-0118][08.35.32-08.36.16].ogg,Willem,もう会った
[10-0119][08.36.74-08.40.95].ogg,Grick,お前の言ったとおりいい子たちだな　妖精ってのは
[10-0120][08.41.04-08.42.12].ogg,Willem,嫁にはやらんぞ
[10-0121][08.42.12-08.43.83].ogg,Grick,離れろ　目が怖い
[10-0122][08.44.50-08.49.34].ogg,Willem,そうだ　発掘された出土品は　全部プランタギネスタに運ばれるのか？
[10-0123][08.49.59-08.52.67].ogg,Grick,ああ　サクシフラガに積んである分もな
[10-0124][08.52.92-08.53.51].ogg,Grick,なんでだ？
[10-0125][08.53.92-08.55.26].ogg,Willem,探しもんがあってな
[10-0126][08.56.22-08.58.35].ogg,,アドバイザー　お願いします
[10-0127][08.59.60-09.00.56].ogg,Grick,またあとでな
[10-0128][09.01.06-09.01.81].ogg,Grick,お嬢ちゃんも
[10-0129][09.40.10-09.40.64].ogg,Chtholly,よし
[10-0130][09.52.86-09.53.44].ogg,,よし
[10-0131][10.00.66-10.02.16].ogg,,姉さん　終わったぜ
[10-0132][10.02.53-10.03.12].ogg,Chtholly,ありがとう
[10-0133][10.04.29-10.06.25].ogg,Willem,「無理すんな」って言ったろうが
[10-0134][10.10.58-10.13.30].ogg,,おや　二位技官殿じゃありませんか
[10-0135][10.14.05-10.15.59].ogg,,こんな所へどうしたんです
[10-0136][10.15.96-10.19.01].ogg,,いいんですかい　秘書官殿を放っておいて
[10-0137][10.19.51-10.21.51].ogg,Willem,秘書官殿は忙しくってな
[10-0138][10.22.35-10.25.27].ogg,Willem,なあ　見つかったダグウェポンはどこにある
[10-0139][10.25.89-10.29.85].ogg,,さあねえ　ここに運べって　命令しか受けてないんで
[10-0140][10.30.48-10.32.65].ogg,,襲撃で人手が減っちまったんす
[10-0141][10.33.11-10.35.36].ogg,,んなことまで手は回りませんよ
[10-0142][10.35.98-10.36.82].ogg,Willem,そうか
[10-0143][10.39.45-10.41.62].ogg,Willem,この中から探せってか…
[10-0144][10.47.54-10.48.25].ogg,,地震だ
[10-0145][10.48.54-10.49.21].ogg,Grick,気をつけろ
[10-0146][10.49.62-10.51.04].ogg,,今日のはでかいな
[10-0147][10.50.92-10.53.50].ogg,,ここのところやけに揺れるなあ
[10-0148][11.04.30-11.06.18].ogg,Chtholly,リー…リァ
[10-0149][11.52.27-11.52.85].ogg,Elq,誰？
[10-0150][11.54.52-11.55.65].ogg,Elq,なんのご用？
[10-0151][12.02.11-12.04.11].ogg,Lilya,リーリァ･アスプレイ
[10-0152][12.04.53-12.08.37].ogg,Lilya,あんたを殺して世界を救う　ただの勇者よ
[10-0153][12.08.62-12.10.37].ogg,Elq,なんだか大変そう
[10-0154][12.10.87-12.12.16].ogg,Lilya,大変だよ
[10-0155][12.12.66-12.14.75].ogg,Elq,どうして世界を救うの？
[10-0156][12.22.67-12.25.89].ogg,Lilya,好きな人が　いるからね
[10-0157][12.32.73-12.35.90].ogg,Lilya,じゃあね…　おやすみなさい
[10-0158][12.50.12-12.51.08].ogg,Chtholly,私はクトリ
[10-0159][12.53.21-12.54.08].ogg,Chtholly,まだ大丈夫
[10-0160][12.58.96-12.59.88].ogg,Chtholly,はい　どうぞ
[10-0161][13.00.50-13.03.09].ogg,,こんなうめえスープ　いつ以来だろう
[10-0162][13.03.42-13.05.55].ogg,,秘書官殿　お代わりお願いします
[10-0163][13.06.09-13.07.47].ogg,Chtholly,はい　ただいま
[10-0164][13.08.68-13.10.85].ogg,Nopht,美味い　マジ美味い
[10-0165][13.11.31-13.12.89].ogg,Rhantolk,ピリリと胡椒が利いて
[10-0166][13.15.19-13.16.35].ogg,Rhantolk,うまいな
[10-0167][13.13.31-13.15.94].ogg,Rhantolk,口の中に広がるこの芳醇な刺激
[10-0168][13.16.60-13.19.61].ogg,Rhantolk,クトリ　いつの間にこんなにお料理の腕を
[10-0169][13.20.32-13.21.27].ogg,Nephren,愛の力
[10-0170][13.25.07-13.26.57].ogg,Grick,何ムッとしてんだ
[10-0171][13.27.28-13.30.16].ogg,Grick,俺のクトリに手出されるんじゃねえかってか
[10-0172][13.31.45-13.33.12].ogg,,色男の二位技官殿
[10-0173][13.33.66-13.36.12].ogg,,秘書官殿のこと幸せにしてやれよ
[10-0174][13.37.21-13.38.46].ogg,,いい嫁さんになるぜえ
[10-0175][13.38.54-13.42.05].ogg,,不幸にしやがったら　分かってますよにゃあん
[10-0176][13.46.05-13.49.55].ogg,Willem,クッソ…　何が…いい嫁だ
[10-0177][13.50.14-13.52.56].ogg,Willem,何が…幸せにしてやれだ
[10-0178][13.52.93-13.55.89].ogg,Willem,んなもん…言われなくたって
[10-0179][13.57.94-14.00.94].ogg,Willem,言われなくたって…　なんだよ
[10-0180][14.03.86-14.05.78].ogg,Nopht,こけても知んないぞ
[10-0181][14.09.36-14.11.07].ogg,Nopht,今度のはなんて書いてんだ
[10-0182][14.11.99-14.14.58].ogg,Rhantolk,「神のむくろをこの街に運び込んだ」
[10-0183][14.15.08-14.17.58].ogg,Rhantolk,そこから先は　かすれて読めません
[10-0184][14.18.25-14.20.46].ogg,Nopht,なんか罰当たりな感じだな
[10-0185][14.25.38-14.27.55].ogg,,いいじゃねえか　ありがとよ
[10-0186][14.28.17-14.30.80].ogg,Chtholly,どういたしまして　次の人
[10-0187][14.37.39-14.38.44].ogg,Nopht,うまいもんだなあ
[10-0188][14.38.98-14.41.15].ogg,Chtholly,今　いろいろ修行中だからね
[10-0189][14.42.02-14.44.02].ogg,Rhantolk,クトリ　１つ尋ねても
[10-0190][14.44.61-14.45.28].ogg,Chtholly,なに
[10-0191][14.45.98-14.47.03].ogg,Rhantolk,なぜ地上へ
[10-0192][14.47.74-14.49.32].ogg,Rhantolk,ヴィレムという方のためですか
[10-0193][14.50.16-14.51.95].ogg,Rhantolk,あの方に命を救われたから
[10-0194][14.53.49-14.57.12].ogg,Chtholly,あの人　余裕があるように見えていつも必死で
[10-0195][14.57.79-15.00.67].ogg,Chtholly,本当不器用で　いろいろ考えすぎで…
[10-0196][15.01.29-15.03.13].ogg,Chtholly,だから　なんていうか…
[10-0197][15.03.42-15.04.63].ogg,Nephren,一緒にいたいだけ
[10-0198][15.04.84-15.05.17].ogg,Chtholly,イタ…
[10-0199][15.06.05-15.07.34].ogg,Chtholly,もう　レン
[10-0200][15.08.09-15.09.26].ogg,,あの野郎
[10-0201][15.09.26-15.11.13].ogg,,二位技官なんかにゃもったいないぜ
[10-0202][15.11.30-15.12.84].ogg,,俺は応援してるっすよ
[10-0203][15.14.35-15.15.64].ogg,Nopht,そうなのか　クトリ
[10-0204][15.16.01-15.17.85].ogg,Chtholly,なんなの　キミまで
[10-0205][15.24.94-15.26.23].ogg,Nopht,すっげえ
[10-0206][15.27.53-15.29.07].ogg,Nopht,これ全部あんた１人で
[10-0207][15.29.61-15.31.28].ogg,Willem,お前ら　どうしたんだ？
[10-0208][15.32.20-15.35.33].ogg,Nopht,手伝おうと思ってさ　ダグウェポン探すの
[10-0209][15.36.83-15.37.91].ogg,Willem,なんでまた急に？
