filename,character,content
[cd04-0047][02.55.08-02.58.24].ogg,Tiat,なんだ、屋根の上に猫がいるぞ
[cd04-0048][02.58.86-03.00.03].ogg,,にゃーお
[cd04-0049][03.00.64-03.05.37].ogg,Tiat,猫、可愛いな、あはははは
[cd04-0050][03.05.49-03.07.48].ogg,Chtholly,誤魔化し方が雑すぎる
[cd04-0051][03.07.66-03.14.90].ogg,Pannibal,そして、7本全ての蝋燭を消した時、伝説のお化けが現れるのだ
[cd04-0052][03.15.61-03.17.26].ogg,Chtholly,伝説のお化け？
[cd04-0053][03.17.82-03.18.77].ogg,Chtholly,何よそれ
[cd04-0054][03.18.98-03.19.39].ogg,Pannibal,わからん
[cd04-0055][03.19.70-03.21.15].ogg,Chtholly,わからないのに呼び出すの？
[cd04-0056][03.22.11-03.24.36].ogg,Pannibal,きっとこの世のものとは思えぬほど、
[cd04-0057][03.24.55-03.27.98].ogg,Pannibal,ドロドロで禍々しいお化けに違いない
[cd04-0058][03.28.23-03.29.56].ogg,Collon,未知の恐怖！
[cd04-0059][03.29.93-03.32.25].ogg,Pannibal,それに途中でやめたら、不幸になる
[cd04-0060][03.32.41-03.33.19].ogg,Tiat,そうなの？
[cd04-0061][03.33.35-03.34.18].ogg,Pannibal,かもしれない
[cd04-0062][03.34.25-03.35.31].ogg,Lakhesh,嘘なの？
[cd04-0063][03.35.55-03.39.20].ogg,Pannibal,とにかく我々は、もはや立ち止まることはできないのだ
[cd04-0064][03.39.49-03.40.05].ogg,Collon,だー！
[cd04-0065][03.40.28-03.42.55].ogg,Lakhesh,立ち止まろうよ、二人とも
[cd04-0066][03.43.16-03.44.97].ogg,Chtholly,しょうがないな
[cd04-0067][03.45.95-03.51.43].ogg,Chtholly,その代わり、私が最後まで立ち会うのが条件よ。いいわね？
[cd04-0068][03.52.08-03.53.04].ogg,,はーい
[cd04-0069][03.53.91-03.59.16].ogg,Chtholly,は、こうでもしなきゃ、この子たち絶対寝ないもんな
[cd04-0070][04.00.36-04.03.24].ogg,Collon,じゃあ、6つ目のお話を始めるぞ
[cd04-0071][04.03.61-04.04.95].ogg,Chtholly,え？コロンが？
[cd04-0072][04.05.01-04.05.39].ogg,Collon,もちろん！
[cd04-0073][04.06.69-04.12.06].ogg,Collon,昔々、ある古いお屋敷での出来事
[cd04-0074][04.12.94-04.19.18].ogg,Collon,お屋敷には、仲妻良じなリュカントロポスの夫婦が住んでいました
[cd04-0075][04.19.61-04.20.71].ogg,Chtholly,仲妻良じ？
[cd04-0076][04.21.13-04.27.34].ogg,Collon,ある日、庭師のインプが奥様を拐かし、
[cd04-0077][04.27.46-04.31.73].ogg,Collon,二人は過ちを犯してしまいました
[cd04-0078][04.32.91-04.35.61].ogg,Collon,なあクトリ、過ちって何したの？
[cd04-0079][04.36.00-04.43.19].ogg,Chtholly,え？えっと、そりゃ君、男と女がアレしてアレのアレよ
[cd04-0080][04.43.67-04.44.06].ogg,Collon,あれ？
[cd04-0081][04.44.50-04.49.29].ogg,Chtholly,だから、雄しべと雌しべに別の雄しべが横入りしたっていうか
[cd04-0082][04.49.77-04.50.73].ogg,Collon,よくわかんない
[cd04-0083][04.51.25-04.53.71].ogg,Lakhesh,コロンはまだ知らなくていいことだよ
[cd04-0084][04.53.81-04.55.90].ogg,Chtholly,ラキシュ、君何を知ってるの？
[cd04-0085][04.56.34-04.58.37].ogg,Collon,んー、まいっか
[cd04-0086][04.59.39-05.04.30].ogg,Collon,激昂した旦那は、包丁を持ち出しインプを、
[cd04-0087][05.04.51-05.08.27].ogg,Collon,キッタンバッタンに切り裂いてしまった
[cd04-0088][05.08.73-05.10.52].ogg,Tiat,キッタンバッタン？
[cd04-0089][05.10.93-05.17.89].ogg,Collon,お屋敷に響き渡る、生きたまま切り裂かれたインプの、団地妻
[cd04-0090][05.18.17-05.18.77].ogg,Chtholly,団地……
[cd04-0091][05.19.20-05.20.00].ogg,Pannibal,断末魔だ
[cd04-0092][05.20.21-05.26.57].ogg,Collon,そして、旦那はインプの死体を湖に投げ捨てました
[cd04-0093][05.26.84-05.28.88].ogg,Chtholly,うわ、結構えげつない
[cd04-0094][05.29.42-05.30.41].ogg,Lakhesh,仕方ないです
[cd04-0095][05.30.87-05.35.13].ogg,Lakhesh,この場合、人妻に手を出したインプが100パーセント悪いですから
[cd04-0096][05.36.07-05.38.91].ogg,Lakhesh,多くの浮遊島の法律で淫行は犯罪で、
[cd04-0097][05.39.34-05.41.95].ogg,Lakhesh,島によっては死刑になることもあるんですよ
[cd04-0098][05.42.37-05.44.66].ogg,Chtholly,って、君は本当に何を知ってるの？
[cd04-0099][05.45.40-05.51.89].ogg,Collon,それからというもの、お屋敷には毎晩、インプの生麦が現れ
[cd04-0100][05.52.01-05.52.74].ogg,Pannibal,生首
[cd04-0101][05.53.20-05.59.13].ogg,Collon,辺りを舐め回しながら、誰かを探し続けた
[cd04-0102][06.00.41-06.05.23].ogg,Collon,ペロリ、ペロリ、どこだ、どこだ！
[cd04-0103][06.05.65-06.06.06].ogg,Collon,ペロリ
[cd04-0104][06.06.38-06.08.93].ogg,Pannibal,うむ、頬を舐められた
[cd04-0105][06.09.21-06.10.04].ogg,Collon,こいつじゃない、ペロリ
[cd04-0106][06.10.75-06.13.91].ogg,Chtholly,あか、コロン、耳たぶはやめて
[cd04-0107][06.14.02-06.16.61].ogg,Collon,こいつではない、ペロリ
[cd04-0108][06.16.82-06.18.84].ogg,Tiat,うわっ
[cd04-0109][06.19.11-06.25.28].ogg,Tiat,涎が、鼻に、は、は、は
[cd04-0110][06.25.55-06.27.03].ogg,Collon,お前か！
[cd04-0111][06.27.29-06.28.86].ogg,Tiat,はっくしゅん！
[cd04-0112][06.28.96-06.29.76].ogg,Tiat,べちっ
[cd04-0113][06.29.86-06.31.82].ogg,Pannibal,うわ、こっちまで飛んできたぞ
[cd04-0114][06.31.82-06.34.81].ogg,Chtholly,鼻紙鼻紙、ほら、ちゃんと噛んで
[cd04-0115][06.35.01-06.37.29].ogg,Tiat,ちーん
[cd04-0116][06.37.86-06.39.97].ogg,Collon,せっかくのオチが台無し
[cd04-0117][06.40.28-06.44.60].ogg,Pannibal,うーん、コロンが読み手だと、全然怖くならないな
[cd04-0118][06.44.98-06.46.20].ogg,Collon,うん、ちぇっ
[cd04-0119][06.46.93-06.48.34].ogg,Collon,蝋燭消そっと
[cd04-0120][06.49.58-06.49.92].ogg,Collon,ふう
[cd04-0121][06.51.61-06.52.29].ogg,Pannibal,消えた
[cd04-0122][06.52.97-06.56.91].ogg,Lakhesh,ろ、蝋燭一本になると、結構暗くなるね
[cd04-0123][06.57.29-07.03.39].ogg,Tiat,うん、炎の揺らめきが、壁に影を作ってなんだか不気味
[cd04-0124][07.06.23-07.07.66].ogg,Tiat,きゃ！何！？
[cd04-0125][07.07.96-07.10.52].ogg,Chtholly,どうしたのティアット、急に抱きついてきて
[cd04-0126][07.11.29-07.12.87].ogg,Chtholly,風で窓が揺れただけよ
[cd04-0127][07.13.37-07.15.93].ogg,Tiat,あ、窓、そっか
[cd04-0128][07.16.44-07.17.76].ogg,Collon,怖いのカ？
[cd04-0129][07.17.92-07.20.99].ogg,Tiat,ち、違うよ、怖くなんかないよ。
[cd04-0130][07.21.12-07.23.15].ogg,Tiat,私はもう大人なんだから
[cd04-0131][07.23.30-07.28.33].ogg,Pannibal,うらめしや
[cd04-0132][07.28.70-07.30.56].ogg,Tiat,きゃあああああ！
[cd04-0133][07.32.50-07.34.80].ogg,Tiat,壁の絵が勝手に落ちた！
[cd04-0134][07.36.07-07.38.09].ogg,Tiat,あ、時計が勝手に！
[cd04-0135][07.40.06-07.42.01].ogg,Tiat,フクロウが！
[cd04-0136][07.43.67-07.45.24].ogg,Tiat,にゃーにゃー
[cd04-0137][07.45.83-07.47.19].ogg,Pannibal,やっぱり怖いんだな
[cd04-0138][07.47.71-07.50.02].ogg,Tiat,怖くなんかニャイ！
[cd04-0139][07.50.81-07.52.66].ogg,Collon,あ、ラキシュは？
[cd04-0140][07.53.13-07.54.55].ogg,Chtholly,そういえばいないわね
[cd04-0141][07.54.89-07.57.82].ogg,Lakhesh,ブルブルブルブル……
[cd04-0142][07.58.24-08.00.63].ogg,Collon,をあ！お布団が震えてるぞ！
[cd04-0143][08.00.92-08.03.34].ogg,Lakhesh,ひい！ポルターガイスト……
[cd04-0144][08.03.47-08.05.03].ogg,Chtholly,そんなわけないでしょ……
[cd04-0145][08.05.57-08.06.94].ogg,Chtholly,ほっ
[cd04-0146][08.07.90-08.09.27].ogg,Chtholly,何してるの、ラキシュ
[cd04-0147][08.09.27-08.15.02].ogg,Lakhesh,あ、あの、もう寝る時間なので、おやすみなさい
[cd04-0148][08.19.70-08.19.87].ogg,Pannibal,ちっ
[cd04-0149][08.20.67-08.22.56].ogg,Pannibal,狸寝入りと決め込んだか
[cd04-0150][08.22.87-08.25.18].ogg,Tiat,じゃ、じゃあ、私も……
[cd04-0151][08.25.39-08.25.59].ogg,Pannibal,ふん
[cd04-0152][08.25.99-08.29.66].ogg,Tiat,パ、パニバル、て、話して……
[cd04-0153][08.30.53-08.35.22].ogg,Pannibal,ふん、もう大人なティアットが逃げ出したりしないだろうな
[cd04-0154][08.35.65-08.41.90].ogg,Tiat,あ、当たり前よ！私は成体妖精兵なんだから！
[cd04-0155][08.42.40-08.44.59].ogg,Collon,ティアット、気合いと根性だぞ！
[cd04-0156][08.45.47-08.47.87].ogg,Pannibal,じゃあ、ラストはクトリ先輩に
[cd04-0157][08.48.36-08.51.23].ogg,Chtholly,うお、私が読むの？
[cd04-0158][08.51.77-08.56.84].ogg,Pannibal,ああ、セニオリスを従える最強の妖精兵の力というやつを、
[cd04-0159][08.57.31-08.59.26].ogg,Pannibal,ぜひ我々に見せてほしい
[cd04-0160][08.59.62-09.02.46].ogg,Tiat,うわー、クトリ先輩かっこいい！
[cd04-0161][09.03.80-09.07.44].ogg,Chtholly,それってこんなところで発揮するものじゃないと思うけど、
[cd04-0162][09.08.59-09.11.39].ogg,Chtholly,まあささっと読んでささっと寝かせちゃうか
[cd04-0163][09.13.86-09.20.29].ogg,Chtholly,ねえ、君たちは知ってるかな？妖精倉庫の裏山の奥に
[cd04-0164][09.21.47-09.23.99].ogg,Chtholly,とても大きなハクモクレンの木があるの
[cd04-0165][09.25.93-09.27.89].ogg,Pannibal,なぜ本を開かないんだ？
[cd04-0166][09.28.90-09.32.35].ogg,Tiat,クトリ先輩、7つ目のお話を知ってるんですか？
[cd04-0167][09.33.14-09.33.88].ogg,Chtholly,うふふ
[cd04-0168][09.34.48-09.38.68].ogg,Lakhesh,うふふ、なんかクトリ先輩がいつもと違うよ
[cd04-0169][09.39.73-09.44.67].ogg,Chtholly,そのハクモクレンは、春になると真っ白な花がたくさん咲いて、
[cd04-0170][09.45.29-09.46.70].ogg,Chtholly,とっても綺麗なの
[cd04-0171][09.48.26-09.52.04].ogg,Chtholly,でもね、綺麗すぎたのがいけなかった
[cd04-0172][09.53.67-09.58.49].ogg,Chtholly,私がまだ小さかった頃、その木で首吊り自殺があったの
[cd04-0173][09.59.66-10.02.72].ogg,Tiat,ひえー、自殺か
[cd04-0174][10.02.97-10.03.70].ogg,Collon,変なの
[cd04-0175][10.04.36-10.07.37].ogg,Chtholly,それからその木、出るんですって
[cd04-0176][10.08.38-10.11.05].ogg,Tiat,で、で、で、出るってつまり
[cd04-0177][10.11.45-10.11.77].ogg,Chtholly,うん
[cd04-0178][10.12.08-10.12.58].ogg,Tiat,へえ！
[cd04-0179][10.13.60-10.17.98].ogg,Chtholly,それで私とレンとアイセアは、興味本位で真夜中に
[cd04-0180][10.18.04-10.19.73].ogg,Chtholly,肝試しに出かけることにしたの
[cd04-0181][10.20.01-10.21.82].ogg,Collon,うわあ、肝試し良いな
[cd04-0182][10.22.17-10.24.05].ogg,Pannibal,うむ、是非我々も……
[cd04-0183][10.24.19-10.25.57].ogg,,やらなくていい！
[cd04-0184][10.27.28-10.31.37].ogg,Chtholly,その日は冬の終わりで、まだ雪が少し残ってて、
[cd04-0185][10.32.12-10.33.89].ogg,Chtholly,風が冷たかったのを覚えてる
[cd04-0186][10.34.29-10.37.63].ogg,Tiat,あ、ラキシュいつの間に隣に
[cd04-0187][10.37.88-10.40.31].ogg,Lakhesh,だって、布団が恋しくて
[cd04-0188][10.40.83-10.42.78].ogg,Pannibal,布団の中から言われてもな
[cd04-0189][10.43.40-10.47.33].ogg,Chtholly,沼地をしばらく行くと、ハクモクレンの木が見えてきた
[cd04-0190][10.48.91-10.54.06].ogg,Chtholly,そうしたらアイセアが、「一つだけ花が咲いてる」って言うのよ
[cd04-0191][10.55.68-10.59.66].ogg,Chtholly,目を凝らしてみると、確かに一つだけ花が咲いてた
[cd04-0192][11.00.98-11.07.69].ogg,Chtholly,そして、花のついた枝だけ、しり、しりと揺れていた
[cd04-0193][11.08.46-11.12.90].ogg,Tiat,あ、ハクモクレンて、冬の花だっけ？
[cd04-0194][11.14.54-11.19.98].ogg,Pannibal,うん、木蓮は春先きの花だから、冬の終わりならそういうこともあるだろうな
[cd04-0195][11.20.62-11.21.24].ogg,Tiat,そっか
[cd04-0196][11.21.88-11.24.05].ogg,Chtholly,『気の早い花がいたもんっすね』
[cd04-0197][11.25.24-11.29.09].ogg,Chtholly,そうアイセアが笑うから、私も安心してた
[cd04-0198][11.30.43-11.34.46].ogg,Chtholly,でもなぜかレンだけは、それ以上近づきたがらなかったの
[cd04-0199][11.34.93-11.36.62].ogg,Tiat,え？なんで？
[cd04-0200][11.37.15-11.37.94].ogg,Lakhesh,ふう
[cd04-0201][11.38.68-11.39.17].ogg,Chtholly,帰ろう
[cd04-0202][11.39.98-11.40.44].ogg,Chtholly,帰ろう
[cd04-0203][11.41.94-11.43.85].ogg,Chtholly,レンは何度もそう繰り返した
[cd04-0204][11.45.53-11.50.87].ogg,Chtholly,だけど私たちは、嫌がるレンを引っ張って、木の下まで近づいてしまった
[cd04-0205][11.52.69-11.59.33].ogg,Chtholly,そうしたら、ボトリ、と、何か落ちる音がして
[cd04-0206][12.00.28-12.01.46].ogg,Chtholly,枝が揺れなくなった
[cd04-0207][12.01.79-12.03.07].ogg,,うわああ！
[cd04-0208][12.03.34-12.04.94].ogg,Chtholly,全力で走って！早く！
[cd04-0209][12.06.38-12.09.41].ogg,Chtholly,レンが今まで聞いたことのないような声でそう叫んで、
[cd04-0210][12.09.89-12.12.02].ogg,Chtholly,同時に妖精倉庫へ向かって走り出した
[cd04-0211][12.13.04-12.16.69].ogg,Chtholly,その尋常じゃない様子に、私とアイセアはレンを追いかけ、
[cd04-0212][12.17.06-12.19.02].ogg,Chtholly,なんとか妖精倉庫に駆け込んだ
[cd04-0213][12.20.29-12.21.87].ogg,Collon,なんで走ったんだ？
[cd04-0214][12.22.27-12.23.94].ogg,Chtholly,私たちもレンにそう聞いたわ
[cd04-0215][12.24.18-12.25.24].ogg,Collon,そ、それで？
[cd04-0216][12.25.50-12.26.34].ogg,Chtholly,レンは言った
[cd04-0217][12.27.56-12.28.33].ogg,Nephren,見えなかったの
[cd04-0218][12.28.76-12.29.58].ogg,Collon,花だか？
[cd04-0219][12.29.93-12.30.52].ogg,Chtholly,ううん
[cd04-0220][12.31.48-12.33.58].ogg,Chtholly,最初から花なんて咲いてなかった
[cd04-0221][12.34.98-12.35.84].ogg,Chtholly,レンが見たのは
[cd04-0222][12.36.50-12.38.74].ogg,Chtholly,首を吊った赤毛のトロールの頭
[cd04-0223][12.39.57-12.43.24].ogg,Chtholly,そして、千切れて落ちた、ナイグラートの胴体が、
[cd04-0224][12.43.65-12.46.00].ogg,Chtholly,笑いながら追いかけてくる姿
[cd04-0225][12.46.15-12.47.85].ogg,,ぎゃあああああ！！
[cd04-0226][12.48.91-12.51.20].ogg,Chtholly,これが、7つ目のお話でした
[cd04-0227][12.51.99-12.53.63].ogg,Chtholly,ちょっとアレンジ加えちゃったけどね
[cd04-0228][12.54.51-12.54.64].ogg,Chtholly,ん？
[cd04-0229][12.55.27-12.58.80].ogg,Lakhesh,ごめんなさいごめんなさいごめんなさい……
[cd04-0230][12.59.16-13.02.53].ogg,Tiat,悪霊退散、悪霊退散、悪霊退散、悪霊退散……
[cd04-0231][13.03.12-13.03.83].ogg,Chtholly,ありゃ
[cd04-0232][13.04.19-13.09.88].ogg,Pannibal,さ、さすがクトリ、鬼気迫る語り口だった
[cd04-0233][13.10.42-13.12.01].ogg,Collon,お、お、おう
[cd04-0234][13.12.32-13.13.69].ogg,Chtholly,そんな怖かったかな？
[cd04-0235][13.13.92-13.15.45].ogg,,怖くなんがない！
[cd04-0236][13.15.82-13.18.06].ogg,Chtholly,じゃ、最後の蝋燭消そうか
[cd04-0237][13.18.46-13.21.61].ogg,Pannibal,う、うん、そ、そうだな
[cd04-0238][13.21.82-13.23.37].ogg,Chtholly,それとも、やっぱりやめとく？
[cd04-0239][13.23.65-13.25.40].ogg,Pannibal,いや、私が消す
[cd04-0240][13.26.07-13.26.74].ogg,Collon,パニバル
[cd04-0241][13.28.11-13.30.84].ogg,Pannibal,怖くないと言ったら嘘になるかもしれない
[cd04-0242][13.31.60-13.36.25].ogg,Pannibal,しかし、恐怖に打ち勝ってこそ、一人前の妖精兵だ
[cd04-0243][13.39.51-13.40.21].ogg,Pannibal,ふう
[cd04-0244][13.41.48-13.42.99].ogg,Lakhesh,あー
[cd04-0245][13.43.40-13.44.44].ogg,Tiat,うー
[cd04-0246][13.44.75-13.45.58].ogg,Collon,枕だ
[cd04-0247][13.46.13-13.48.41].ogg,Pannibal,7つの蝋燭全て吹き消した
[cd04-0248][13.48.90-13.51.54].ogg,Pannibal,これでついに、伝説のお化けが
[cd04-0249][13.57.79-13.59.33].ogg,Collon,何も起こらない
[cd04-0250][14.00.16-14.02.46].ogg,Lakhesh,あ、よかった
[cd04-0251][14.02.94-14.07.35].ogg,Pannibal,おかしいな、儀式の段取りは間違ってないはずなんだが
[cd04-0252][14.11.47-14.12.13].ogg,Tiat,あああー
[cd04-0253][14.12.49-14.13.63].ogg,Chtholly,どうしたのティアット
[cd04-0254][14.13.97-14.15.94].ogg,Tiat,あ、あの先輩
[cd04-0255][14.16.61-14.17.89].ogg,Tiat,なんか廊下から
[cd04-0256][14.18.30-14.18.47].ogg,Chtholly,え？
[cd04-0257][14.23.05-14.23.94].ogg,Chtholly,鈴の音？
[cd04-0258][14.30.85-14.32.84].ogg,Collon,だんだんこの部屋に近づいてくる
[cd04-0259][14.34.09-14.37.23].ogg,Pannibal,伝説のお化け、勝負だ！てあー！
[cd04-0260][14.38.21-14.39.46].ogg,,みゃーお
[cd04-0261][14.40.34-14.40.53].ogg,Pannibal,ん？
[cd04-0262][14.42.24-14.44.09].ogg,Collon,おー、猫だ！
[cd04-0263][14.44.36-14.45.07].ogg,Chtholly,猫？
[cd04-0264][14.45.40-14.46.33].ogg,Tiat,本当だ
[cd04-0265][14.46.75-14.49.39].ogg,Lakhesh,あ、その子、パン屋さんのチャロだ
[cd04-0266][14.49.90-14.51.83].ogg,Lakhesh,昼間おじさんが探してたよ
[cd04-0267][14.52.04-14.54.84].ogg,Chtholly,えー？迷い猫がこんな遠くまで？
[cd04-0268][14.55.16-14.56.76].ogg,Tiat,びっくりした
[cd04-0269][14.58.30-15.02.95].ogg,Pannibal,儀式は完璧だったはずなのに、どこで間違えたのだろうか
[cd04-0270][15.03.19-15.05.27].ogg,Collon,本がインチキだったんじゃないかな
[cd04-0271][15.05.49-15.06.50].ogg,Chtholly,よっと
[cd04-0272][15.07.69-15.08.68].ogg,,にゃーお
[cd04-0273][15.09.24-15.10.38].ogg,Chtholly,そういうことかもね
[cd04-0274][15.11.01-15.14.58].ogg,Chtholly,もう遅いし、今日はおしまいにして、君たちは寝なさい
[cd04-0275][15.15.31-15.16.73].ogg,Chtholly,この子は私が預かるから
[cd04-0276][15.17.17-15.18.15].ogg,Pannibal,仕方ないな
[cd04-0277][15.18.53-15.21.17].ogg,Tiat,ラキシュ、今日一緒に寝よう
[cd04-0278][15.21.50-15.21.92].ogg,Lakhesh,うん
[cd04-0279][15.22.33-15.23.06].ogg,Collon,私も
[cd04-0280][15.23.47-15.24.16].ogg,Pannibal,私もだ
[cd04-0281][15.24.44-15.27.28].ogg,Lakhesh,もう、ベッドぎゅうぎゅうになっちゃうよ
[cd04-0282][15.30.95-15.33.41].ogg,Chtholly,はあ、やっと寝てくれたか
[cd04-0283][15.34.60-15.38.53].ogg,Chtholly,ん、今日は廊下が妙に肌寒いな
[cd04-0284][15.39.15-15.40.46].ogg,Chtholly,まるで真冬みたい
[cd04-0285][15.43.94-15.46.23].ogg,Chtholly,あ、ほら、暴れちゃダメ
[cd04-0286][15.47.31-15.47.61].ogg,Chtholly,あれ？
[cd04-0287][15.48.44-15.49.42].ogg,Chtholly,君の首は
[cd04-0288][15.50.14-15.51.50].ogg,Chtholly,鈴が付いてない？
[cd04-0289][15.53.98-15.57.50].ogg,Chtholly,て事は、さっきの鈴の音…
[cd04-0290][16.02.05-16.04.30].ogg,Chtholly,ぎゃああああ！
[cd05-0000][00.01.28-00.03.76].ogg,Ithea,1日目は白紙の日だった。
[cd05-0001][00.04.85-00.07.73].ogg,Ithea,何も覚えていない。何も分からない。
[cd05-0002][00.09.03-00.12.55].ogg,Ithea,何一つ持たないまま、あたしは目覚めた。
[cd05-0003][00.21.85-00.23.91].ogg,Ithea,ここ、どこ？
[cd05-0004][00.25.41-00.28.26].ogg,Ithea,私は……私は……
[cd05-0005][00.28.84-00.29.87].ogg,Ithea,えとー
[cd05-0006][00.35.30-00.35.97].ogg,Ithea,鏡。
[cd05-0007][00.37.87-00.38.97].ogg,Ithea,私の顔。
[cd05-0008][00.40.85-00.43.61].ogg,Ithea,あれ、でも何かが……
[cd05-0009][00.46.27-00.48.15].ogg,Nygglatho,あら、目が覚めた？
[cd05-0010][00.48.69-00.49.92].ogg,Ithea,貴方は？
[cd05-0011][00.50.09-00.52.08].ogg,Ithea,う、おお。
[cd05-0012][00.52.28-00.56.26].ogg,Nygglatho,こらこら、まだ起き上がっちゃだめよ、アイセア。
[cd05-0013][00.57.07-00.58.98].ogg,Nygglatho,すごい熱出てるんだから。
[cd05-0014][00.59.71-01.00.65].ogg,Ithea,アイセア……
[cd05-0015][01.01.88-01.04.03].ogg,Ithea,私の名前、なのかな。
[cd05-0016][01.04.45-01.07.04].ogg,Nygglatho,だから寝てなさいってば！
[cd05-0017][01.07.04-01.07.29].ogg,Ithea,う！
[cd05-0018][01.08.02-01.08.69].ogg,Nygglatho,もー！
[cd05-0019][01.09.30-01.12.19].ogg,Nygglatho,ちゃんとしないと、治るものも治らないでしょ。
[cd05-0020][01.12.76-01.16.21].ogg,Ithea,頭がぼんやりして、何も思い出せない。
[cd05-0021][01.16.57-01.16.79].ogg,Nygglatho,ん？
[cd05-0022][01.17.63-01.19.33].ogg,Ithea,あたしは誰だ？
[cd05-0023][01.20.32-01.23.44].ogg,Nygglatho,うーん、これは重症ね。
[cd05-0024][01.24.98-01.26.52].ogg,Nygglatho,あなたはアイセア。
[cd05-0025][01.27.43-01.29.20].ogg,Nygglatho,アイセア・マイゼ・ヴァルガリス。
[cd05-0026][01.29.58-01.33.26].ogg,Nygglatho,12歳。成体になったばかりの妖精。
[cd05-0027][01.34.59-01.35.87].ogg,Ithea,アイセア。
[cd05-0028][01.37.00-01.38.58].ogg,Ithea,あたしはそんな名前じゃ……
[cd05-0029][01.39.38-01.43.18].ogg,Nygglatho,と言われても、事実はあなたはアイセアなの。
[cd05-0030][01.44.12-01.47.38].ogg,Nygglatho,そして大事な大事な、うちの子です。
[cd05-0031][01.48.35-01.48.49].ogg,Ithea,お？
[cd05-0032][01.49.03-01.51.90].ogg,Nygglatho,嘘だと思うなら、鏡見てみなさい。
[cd05-0033][01.52.88-01.56.44].ogg,Nygglatho,ちょっと血色悪いけど、いつものあなたの顔があるわよ。
[cd05-0034][02.01.82-02.04.18].ogg,Ithea,これ、誰の顔？
[cd05-0035][02.04.51-02.08.21].ogg,Nygglatho,誰って、あなた自身の顔よ。もちろん。
[cd05-0036][02.08.83-02.10.92].ogg,Nygglatho,そんなことまで思い出せない？
[cd05-0037][02.11.62-02.14.44].ogg,Ithea,あたし、こんな顔知らない。
[cd05-0038][02.15.05-02.17.32].ogg,Nygglatho,こらこら、考え込まないの。
[cd05-0039][02.18.32-02.20.13].ogg,Nygglatho,熱が上がったら大変でしょ？
[cd05-0040][02.20.96-02.24.36].ogg,Nygglatho,あんまり無茶ばかりしてると、茹でて食べちゃうわよ。
[cd05-0041][02.24.36-02.26.14].ogg,Ithea,食べっ！？
[cd05-0042][02.27.54-02.30.28].ogg,Nygglatho,寝つくまで、手握っていてあげましょうか？
[cd05-0043][02.31.74-02.34.72].ogg,Ithea,その……あなたの言うアイセアは……
[cd05-0044][02.35.63-02.36.56].ogg,Ithea,愛されてるの？
[cd05-0045][02.37.17-02.38.48].ogg,Nygglatho,当たり前じゃないの。
[cd05-0046][02.39.54-02.40.62].ogg,Ithea,そっか。
[cd05-0047][02.41.87-02.45.42].ogg,Ithea,だったらあたし、アイセアでいいかな。
[cd05-0048][02.46.69-02.47.45].ogg,Nygglatho,眠れそう？
[cd05-0049][02.48.60-02.49.59].ogg,Ithea,ああ。
[cd05-0050][02.50.49-02.53.67].ogg,Ithea,気分は悪いけど、心地はいい。
[cd05-0051][02.59.93-03.05.02].ogg,Ithea,終末なにしてますか？忙しいですか？救ってもらっていいですか？
[cd05-0052][03.06.01-03.07.32].ogg,Ithea,スペシャルオーディオドラマ
[cd05-0053][03.08.65-03.09.17].ogg,Ithea,「アイセア」
[cd05-0054][03.16.36-03.18.79].ogg,Ithea,2日目は困惑の日だった。
[cd05-0055][03.20.00-03.23.73].ogg,Ithea,熱はなかなか下がらず、意識もはっきりしない。
[cd05-0056][03.24.97-03.28.50].ogg,Ithea,それでも、一つだけ確信できることがあった。
[cd05-0057][03.30.10-03.33.85].ogg,Ithea,自分は今、とんでもなくおかしな状況にある。
[cd05-0058][03.38.46-03.42.20].ogg,Nygglatho,成体になりたての妖精にね、たまにいるんだって。
[cd05-0059][03.43.12-03.46.73].ogg,Nygglatho,急な変化に体が戸惑って、熱を出しちゃう子。
[cd05-0060][03.47.69-03.50.92].ogg,Nygglatho,でも、あなたみたいにそれで倒れちゃうってのは、
[cd05-0061][03.51.20-03.52.34].ogg,Nygglatho,なかなかないみたい。
[cd05-0062][03.53.14-03.53.51].ogg,Ithea,おー。
[cd05-0063][03.54.37-03.58.80].ogg,Nygglatho,ま、寝てれば治るものなんだから、今はしっかり休みなさい。
[cd05-0064][04.00.21-04.01.20].ogg,Nygglatho,食欲はある？
[cd05-0065][04.02.16-04.04.27].ogg,Nygglatho,後で食べやすいものを持ってきてあげる。
[cd05-0066][04.04.88-04.06.15].ogg,Ithea,あ、あの……
[cd05-0067][04.06.77-04.07.29].ogg,Nygglatho,何？
[cd05-0068][04.07.99-04.09.85].ogg,Ithea,今年って何年？
[cd05-0069][04.10.45-04.15.08].ogg,Nygglatho,あら、変なこと聞くのね。435年よ。
[cd05-0070][04.15.31-04.16.09].ogg,Ithea,ほう？
[cd05-0071][04.16.58-04.18.82].ogg,Nygglatho,あなたの誕生日まであとちょっと。
[cd05-0072][04.20.04-04.23.23].ogg,Ithea,誕生日。生まれた日。
[cd05-0073][04.23.87-04.27.69].ogg,Nygglatho,さ、ちゃんと元気になってお祝いしないとね。
[cd05-0074][04.28.86-04.29.61].ogg,Ithea,祝う。
[cd05-0075][04.30.55-04.32.73].ogg,Nygglatho,それじゃ、ちゃんと寝てるのよ。
[cd05-0076][04.37.27-04.38.08].ogg,Ithea,おかしい。
